▁Und ▁A gn es ▁nahm ▁sie ▁mit ▁hinein . ▁Und ▁A gn es ▁lie bte ▁sie . ▁Und ▁A gn es ▁unterst üt ze ▁sie ▁während ▁des ▁Jahres .	▁A gn es ▁took ▁her ▁in , ▁and ▁A gn es ▁loved ▁her , ▁and ▁A gn es ▁supp or ted ▁her ▁for ▁the ▁year .
▁Als ▁Teil ▁der ▁Dem onstr ation ▁habe ▁ich ▁ein ▁Pa ar ▁Hand sch u he . ▁Einer ▁der ▁Hand sch u he ▁ist ▁mit ▁der ▁N an ote chnologie ▁behandelt . ▁Vielleicht ▁finden ▁Sie ▁ja ▁heraus , ▁welcher . ▁Ich ▁gebe ▁Ihnen ▁einen ▁T ipp .	▁So ▁as ▁part ▁of ▁the ▁demonstr ation , ▁what ▁I ▁have ▁is ▁a ▁pa ir ▁of ▁gl o ves , ▁and ▁we ' ve ▁co ated ▁one ▁of ▁the ▁gl o ves ▁with ▁the ▁n an ote chnolog y ▁co ating , ▁and ▁let ' s ▁see ▁if ▁you ▁can ▁tell ▁which ▁one , ▁and ▁I ' ll ▁give ▁you ▁a ▁h int .
▁Das ▁zweite , ▁jün gere ▁Beispiel ▁ist ▁eine ▁gute ▁Arbeit ▁von ▁Hel en ▁H ob bs , ▁die ▁Menschen ▁untersuchen ▁wollte , ▁die ▁ho he ▁F et tw er te ▁haben ▁und ▁diejenigen ▁finden ▁wollte , ▁die ▁ho he ▁Blut f et tw er te ▁haben , ▁aber ▁keine ▁Herz erk rank ung ▁bekommen .	▁Second ▁example , ▁more ▁recent , ▁is ▁ele g ant ▁work ▁done ▁by ▁Hel en ▁H ob bs , ▁who ▁said , ▁" I ' m ▁going ▁to ▁look ▁at ▁individuals ▁who ▁have ▁very ▁high ▁li pid ▁levels , ▁and ▁I ' m ▁going ▁to ▁try ▁to ▁find ▁those ▁people ▁with ▁high ▁li pid ▁levels ▁who ▁don ' t ▁go ▁on ▁to ▁get ▁heart ▁disease ."
▁V ö llig ▁über rasch end ▁wurde ▁197 7 ▁aus ▁dem ▁Abs age z et tel ▁– ▁[ Wir ▁bed au ern , ▁dass ▁wir ▁nicht ▁in ▁der ▁Lage ▁sind , ▁Ihr ▁Material ▁zu ▁verwenden . ▁Vielen ▁Dank ▁für ▁Ihre ▁Ein reich ung . ] ▁- ▁plötzlich ▁der ▁hier :	▁At ▁a ▁certain ▁point , ▁this ▁re ject ion ▁sl ip , ▁in ▁197 7 ▁-- ▁[ We ▁reg ret ▁that ▁we ▁are ▁un able ▁to ▁use ▁the ▁enc los ed ▁material . ▁Thank ▁you ▁for ▁giving ▁us ▁the ▁opportunity ▁to ▁consider ▁it . ] ▁— ▁mag ically ▁changed ▁to ▁this .
▁Die ▁L ichter ▁sind ▁bei ▁diesen ▁Gehirn fel dern ▁aus .	▁The ▁lights ▁are ▁out ▁in ▁these ▁areas ▁of ▁the ▁brain .
▁Wir ▁beobachten ▁auch ▁eine ▁große ▁Heim wer ker - Be weg ung .	▁We ▁also ▁see ▁a ▁big ▁D I Y ▁movement .
▁Man ▁weiß , ▁dass ▁er ▁seinen ▁St ach el ▁in ▁die ▁Haut ▁ste chen ▁und ▁das ▁Blut ▁auss au gen ▁will ? ▁Das ▁ist ▁f urcht bar , ▁nicht ▁wahr ?	▁K now ing ▁that ▁she ▁wants ▁to ▁stick ▁a ▁need le ▁in ▁your ▁skin ▁and ▁su ck ▁out ▁your ▁blood ? ▁That ' s ▁aw ful , ▁right ?
▁Der ▁Kor an ▁dr ängt ▁immer ▁wieder ▁uns ▁zu ▁erinnern , ▁uns ▁gegen seit ig ▁zu ▁erinnern , ▁dass ▁das ▁Wissen ▁der ▁Wahrheit ▁in ▁jedem ▁Menschen ▁liegt .	▁For ▁the ▁Kor an ▁always ▁ur ges ▁us ▁to ▁remember , ▁to ▁remind ▁each ▁other , ▁because ▁the ▁knowledge ▁of ▁truth ▁is ▁within ▁every ▁human ▁being .
▁Da ▁eine ▁M es ste chn ik ▁ / ▁ein ▁Maß ▁hinein ▁zu ▁bringen , ▁das ▁ist ▁interessant : ▁das ▁fallen de ▁Wasser ▁gibt ▁einem ▁plötzlich ▁ein ▁Gefühl ▁von : ▁" Oh , ▁Bro ok ly n ▁ist ▁genau ▁so ▁weit ▁– ▁die ▁D ist anz ▁zwischen ▁Bro ok ly n ▁und ▁Man h att an , ▁in ▁diesem ▁Fall ▁ist ▁der ▁unt ere ▁East ▁R iver ▁so ▁groß ."	▁Ad ding ▁a ▁measure ment ▁to ▁that ▁is ▁interesting : ▁the ▁fall ing ▁water ▁suddenly ▁gives ▁you ▁a ▁sense ▁of , ▁" Oh , ▁Bro ok ly n ▁is ▁exactly ▁this ▁much ▁-- ▁the ▁dist ance ▁between ▁Bro ok ly n ▁and ▁Man h att an , ▁in ▁this ▁case ▁the ▁lower ▁East ▁R iver ▁is ▁this ▁big ."
▁S ein ▁Name ▁ist ▁N ap ole on .	▁His ▁name ▁is ▁N ap ole on .
▁Sie ▁wurden ▁vom ▁Mil itär ▁bomb ard iert , ▁sie ▁wurden ▁bel ag ert , ▁vom ▁I S ▁gest ür mt ▁und ▁j ahre lang ▁von ▁Pro v iant ▁ab gesch n itten .	▁They ' ve ▁been ▁b om bed ▁by ▁the ▁military , ▁they ' ve ▁been ▁bes ie ged , ▁they ' ve ▁been ▁st orm ed ▁by ▁I S I S ▁and ▁they ' ve ▁been ▁cut ▁off ▁from ▁supp l ies ▁for ▁years .
▁Ich ▁war ▁ein ▁Schw äch ling .	▁I ▁was ▁a ▁w imp .
▁Also ▁musste ▁ich ▁mich ▁setzen ▁und ▁er ▁war nte ▁mich .	▁So ▁he ▁sat ▁me ▁down , ▁and ▁he ▁war n ed ▁me .
▁Das ▁ist ▁ziemlich ▁bee indruck end .	▁This ▁is ▁pretty ▁amazing .
▁Und ▁als ▁es ▁dann ▁zu ▁einer ▁gemeinsam en ▁Erfahrung ▁wurde , ▁war ▁es ▁lust ig ▁und ▁etwas , ▁über ▁das ▁sie ▁l achen ▁konnte .	▁And ▁then ▁once ▁it ▁became ▁a ▁shared ▁experience , ▁it ▁was ▁funny ▁and ▁something ▁that ▁she ▁could ▁l augh ▁at .
▁Menschen ▁mit ▁nied rig em ▁Einkommen ▁geben ▁viel ▁mehr ▁als ▁ein t ausend ▁Dollar ▁im ▁L ot to ▁aus .	▁L ow - in come ▁people ▁spend ▁a ▁lot ▁more ▁than ▁a ▁thousand ▁on ▁lot ter ies .
▁Es ▁wäre ▁dann ▁keine ▁Frage ▁von ▁Meinung ▁oder ▁g ere chter ▁Er schein ung .	▁It ▁wouldn ' t ▁be ▁a ▁matter ▁of ▁just ▁op in ion ▁or ▁just ▁appear ances .
▁Wor in ▁best and ▁meine ▁Herausforderung ?	▁What ▁has ▁been ▁my ▁challenge ?
▁Aus ro tt ung ▁ist ▁Tod ▁auf ▁einer ▁anderen ▁Ebene .	▁Now , ▁ext in ction ▁is ▁a ▁different ▁kind ▁of ▁death .
▁W ieso ▁sollte ▁ein ▁Konfl ikt ▁wie ▁Ira k ▁dies ▁als ▁fundament ale ▁Char akter ist ik ▁haben ?	▁Why ▁should ▁a ▁conflict ▁like ▁Iraq ▁have ▁this ▁as ▁its ▁fundamental ▁sign ature ?
▁Und ▁dieser ▁M angel ▁an ▁Auf lös ung , ▁wie ▁auch ▁bei ▁dem ▁" M äd chen ▁mit ▁dem ▁Per l en o hr ge h änge " ▁– ▁wir ▁wissen ▁nicht , ▁ob ▁sie ▁glücklich ▁oder ▁tra ur ig ▁ist .	▁And ▁that ▁lack ▁of ▁res ol ution , ▁the ▁lack ▁of ▁res ol ution ▁in ▁" G irl ▁with ▁a ▁P ear l ▁E ar ring " ▁-- ▁we ▁don ' t ▁know ▁if ▁she ' s ▁happy ▁or ▁sad .
▁Aber ▁man ▁bekommt ▁etwa ▁80 ▁Prozent ▁für ▁ungefähr ▁ein ▁Prozent ▁der ▁Kosten .	▁You ▁get ▁about ▁80 ▁percent ▁of ▁the ▁way ▁there , ▁for ▁one ▁percent ▁of ▁the ▁cost .
▁weil ▁nur ▁auf ▁den ▁Straßen ▁und ▁den ▁öffentlichen ▁Pl ätzen ▁die ▁Lebens mittel ▁gek auft ▁und ▁verkauft ▁wurden .	▁Because ▁the ▁streets ▁and ▁the ▁public ▁spaces ▁were ▁the ▁only ▁places ▁where ▁food ▁was ▁bought ▁and ▁sold .
▁Es ▁musste ▁irgend ▁eine ▁Art ▁Spr ung f eder me chan ismus ▁geben , ▁um ▁die ▁beob achte te ▁Menge ▁an ▁Kraft ▁zu ▁erzeugen ▁und ▁die ▁Geschwindigkeit , ▁die ▁wir ▁beobachten ▁und ▁die ▁Aus gang s gr ö ßen ▁des ▁System s .	▁There ▁needs ▁to ▁be ▁some ▁kind ▁of ▁sp ring - load ed ▁mechan ism ▁in ▁order ▁to ▁gener ate ▁the ▁amount ▁of ▁force ▁that ▁we ▁obs erve , ▁and ▁the ▁speed ▁that ▁we ▁obs erve , ▁and ▁the ▁out put ▁of ▁the ▁system .
▁Und ▁er ▁hatte ▁seinen ▁Arm ▁aus gest re ckt , ▁wie ▁jemand ▁aus ▁The ▁App r ent ice .	▁And ▁he ▁had ▁his ▁arm ▁out st ret ch ed ▁like ▁someone ▁out ▁of ▁The ▁App r ent ice .
▁Es ▁scheint ▁mehr ▁etwas ▁sehr ▁Kon k ret es ▁zu ▁sein .	▁It ▁starts ▁to ▁seem ▁like ▁an ▁incredibly ▁physical ▁thing .
▁A H : ▁S icher , ▁bitte .	▁A H : ▁S ure , ▁please .
▁Es ▁ist ▁etwas ▁das ▁wir ▁beobachten ▁sollten . ▁Es ▁ist ▁nicht ▁etwas ▁von ▁dem ▁wir ▁u ber ras cht ▁sein ▁sollten .	▁It ' s ▁something ▁we ▁should ▁be ▁following . ▁It ' s ▁not ▁something ▁that ▁we ▁should ▁be ▁surpr ised ▁by .
▁Es ▁wäre ▁nur ▁die ▁zweite ▁Krankheit , ▁die ▁wir ▁jemals ▁für ▁immer ▁von ▁vom ▁Ant l itz ▁unserer ▁Welt ▁aus rad iert ▁hätten .	▁And ▁it ▁would ▁only ▁be ▁the ▁second ▁disease ▁ever ▁w ip ed ▁off ▁the ▁face ▁of ▁the ▁planet .
▁" W äre ▁das ▁nicht ▁fantast isch , ▁und ▁würde ▁es ▁nicht ▁viel ▁mehr ▁Geld ▁für ▁die ▁Stadt ▁bedeuten ?"	▁W ould n ' t ▁that ▁be ▁terr ific ▁and ▁won ' t ▁it ▁mean ▁a ▁lot ▁more ▁money ▁for ▁the ▁city ?
▁Dank ▁der ▁Sub vent ionen , ▁der ▁fr ucht baren ▁Zusammenarbeit ▁zwischen ▁A gr ar industrie ▁und ▁amerikan isch em ▁Kong ress , ▁nahmen ▁So ja , ▁Ma is ▁und ▁R ind ▁über hand .	▁Thanks ▁to ▁farm ▁sub s id ies , ▁the ▁fine ▁collabor ation ▁between ▁ag rib us iness ▁and ▁Cong ress , ▁so y , ▁c orn ▁and ▁c attle ▁became ▁k ing .
▁Wir ▁verbringen ▁lange ▁Tage ▁und ▁N äch te ▁damit , ▁auf ▁diesen ▁Teil ▁der ▁Sp inne ▁zu ▁star ren .	▁We ▁spend ▁long ▁days ▁and ▁night s ▁star ing ▁at ▁this ▁part ▁of ▁the ▁sp ider .
▁Aber ▁wenn ▁wir ▁einmal ▁sehen , ▁dass ▁Mär kte ▁den ▁Char akter ▁von ▁G ü tern ▁ändern , ▁müssen ▁wir ▁miteinander ▁diese ▁größeren ▁Fragen ▁disk ut ieren , ▁wie ▁wir ▁G ü ter ▁wert sch ätzen ▁wollen .	▁But ▁once ▁we ▁see ▁that ▁markets ▁change ▁the ▁character ▁of ▁good s , ▁we ▁have ▁to ▁deb ate ▁among ▁ourselves ▁these ▁bigger ▁questions ▁about ▁how ▁to ▁value ▁good s .
▁In ▁dieser ▁Zeit ▁habe ▁ich ▁viele ▁Veränderungen ▁gesehen .	▁And ▁in ▁that ▁time , ▁I ▁have ▁seen ▁a ▁lot ▁of ▁changes .
▁Ich ▁kann ▁Ihnen ▁sagen , ▁dass ▁diese ▁Ab we ich ung , ▁die ▁Sie ▁hier ▁sehen , ▁nicht ▁nur ▁in ▁unserem ▁fünf - min üt igen ▁Experiment ▁vor kommt .	▁Well , ▁I ▁can ▁tell ▁you ▁that ▁this ▁di ver gen ce ▁that ▁you ' re ▁seeing ▁here ▁doesn ' t ▁happen ▁only ▁in ▁our ▁five - min ute ▁experiment .
▁Er ▁ging ▁zurück , ▁bis ▁Nor wegen ▁Besch rän k ungen ▁b zw . ▁F ang qu oten ▁ein fü hrte . ▁Was ▁geschieht ?	▁It ▁was ▁coming ▁down , ▁and ▁when ▁Nor way ▁set ▁lim its , ▁or ▁qu ot as , ▁on ▁its ▁f is her y , ▁what ▁happens ?
▁Er ▁wollte , ▁dass ▁wir ▁sch auten ▁und ▁wichtige ▁Fragen ▁zu ▁den ▁Ob j ekten ▁stellten .	▁He ▁wanted ▁us ▁to ▁look ▁and ▁ask ▁basic ▁questions ▁of ▁objects .
▁Im ▁letzten ▁Jahrze hnt ▁gab ▁es ▁ein ▁tra ur iges ▁Beispiel ▁dafür .	▁There ▁was ▁a ▁very ▁sad ▁example ▁of ▁this ▁in ▁the ▁last ▁decade .
▁W äre ▁es ▁nicht ▁interessant ▁diesen ▁Weg ▁zu ▁besch reiten , ▁diese ▁Art ▁von ▁Denken ▁und ▁Disk ut ieren , ▁verbunden ▁mit ▁ersten , ▁großen ▁M oral fra gen , ▁kulture lle ▁D iff eren zen ▁ein be ziehen d , ▁durch ▁Video ▁Kon feren zen ▁zu ▁führen ▁mit ▁Studenten ▁in ▁P ek ing , ▁M omb ai , ▁C am br idge , ▁M ass ach us et ts ▁und ▁einen ▁globalen ▁Klassen raum ▁bilden .	▁W ould n ' t ▁it ▁be ▁interesting ▁to ▁take ▁this ▁way ▁of ▁thinking ▁and ▁arg uing , ▁eng aging ▁serious ly ▁with ▁big ▁moral ▁questions , ▁explor ing ▁cultural ▁differences ▁and ▁connect ▁through ▁a ▁live ▁video ▁h ook up , ▁students ▁in ▁Bei j ing ▁and ▁M umb ai ▁and ▁in ▁C am br idge , ▁M ass ach us et ts ▁and ▁create ▁a ▁global ▁class room .
▁In ▁unseren ▁Vers uchen ▁an ▁25 00 ▁Personen ▁ist ▁das ▁Sm art phone ▁mit ▁dem ▁Ad d - on - C l ip ▁mit ▁einer ▁Kamera ▁vergleich bar , ▁die ▁wes entlich ▁te ur er ▁und ▁schwier iger ▁zu ▁transport ieren ▁ist .	▁In ▁our ▁trial s ▁on ▁over ▁two ▁and ▁half ▁thousand ▁people , ▁the ▁smart phone ▁with ▁the ▁add - on ▁cl ip ▁is ▁comp ar able ▁to ▁a ▁camera ▁that ▁is ▁h ug ely ▁more ▁expensive ▁and ▁h ug ely ▁more ▁difficult ▁to ▁transport .
▁T B P : ▁So ▁war ▁es .	▁T B P : ▁That ' s ▁what ▁happened .
▁Typ ischer weise ▁führt ▁das ▁nicht ▁zu ▁offen k und igen ▁Erk rank ungen .	▁Now ▁typ ically , ▁this ▁doesn ' t ▁lead ▁to ▁any ▁over t ▁ill ness .
▁Die ▁erste ▁ist , ▁wie viel ▁Zeit ▁benötigen ▁Sie ▁durchschnitt lich , ▁um ▁diese ▁R ätsel ▁zu ▁lösen ?	▁One ▁is , ▁what ▁is ▁the ▁time , ▁on ▁average , ▁you ' re ▁taking ▁in ▁at tem pt ing ▁to ▁solve ▁these ▁p uzz les ?
▁Es ▁würde ▁den ▁Über t rä ger ▁ändern ▁können , ▁aber ▁wie ▁Ar tem is ia ▁war ▁es ▁nur ▁in ▁O st as ien ▁her gestellt ▁worden , ▁und ▁als ▁Best and teil ▁seiner ▁C or por ate ▁So cial ▁Res p ons ibility ▁besch l oss ▁S um it om o : ▁" Warum ▁prob ieren ▁wir ▁nicht ▁aus , ▁ob ▁wir ▁das ▁in ▁Afrika ▁für ▁die ▁Afr ikaner ▁produzieren ▁können ?"	▁It ▁could ▁al ter ▁the ▁v ect or , ▁but ▁like ▁Ar tem is ia , ▁it ▁had ▁been ▁produced ▁only ▁in ▁East ▁As ia . ▁And ▁as ▁part ▁of ▁its ▁social ▁responsibility , ▁S um it om o ▁said , ▁" Why ▁don ' t ▁we ▁experiment ▁with ▁whether ▁we ▁can ▁produce ▁it ▁in ▁Africa , ▁for ▁Afr icans ?"
▁Wir ▁nahmen ▁diese ▁Nachrichten ▁und ▁machten ▁Post er ▁daraus . ▁Ich ▁kenne ▁Menschen , ▁die ▁nicht ▁lesen , ▁sie ▁sehen ▁Bilder .	▁And ▁we ▁took ▁these ▁mess ages ▁and ▁we ▁made ▁post ers ▁out ▁of ▁it , ▁because ▁I ▁know ▁people : ▁They ▁don ' t ▁read , ▁they ▁see ▁images .
▁Und ▁die ▁moral ische ▁Im pl ikation ▁ist : ▁" Ich ▁tat , ▁was ▁jeder ▁tun ▁sollte ."	▁And ▁the ▁moral ▁im per ative ▁is ▁" I ▁did ▁what ▁everyone ▁should ▁do ."
▁Mein ▁Groß v ater ▁arbeitete ▁in ▁dieser ▁F abr ik .	▁" M y ▁grand f ather ▁worked ▁at ▁this ▁fact ory .
▁Dort ▁b ren nen ▁sie ▁die ▁Software ▁in ▁die ▁Fl ash - S pe icher ▁und ▁dann ▁werden ▁sie ▁für ▁ein ▁paar ▁Stunden ▁get es tet .	▁What ▁happens ▁is , ▁they ▁burn ▁into ▁fl ash ▁memory ▁the ▁software , ▁and ▁then ▁test ▁them ▁for ▁a ▁few ▁hours .
▁Un abhäng ing ▁davon , ▁wie ▁man ▁das ▁macht , ▁man ▁wird ▁nicht ▁mit ▁einen ▁Instr ument ▁für ▁100 .000 ▁Dollar ▁anfangen ▁und ▁es ▁dann ▁zu ▁n ull ▁Kosten ▁bringen . ▁Das ▁funktioniert ▁nicht .	▁No ▁matter ▁how ▁you ▁do ▁that , ▁you ' re ▁not ▁going ▁to ▁start ▁with ▁a ▁100 ,000 - d ollar ▁inst r ument ▁and ▁bring ▁it ▁down ▁to ▁no - c ost . ▁It ▁isn ' t ▁going ▁to ▁work .
▁Wenn ▁man ▁jetzt ▁an ▁Nahrung ▁kommen ▁wollte , ▁nahm ▁man ▁sein ▁Auto , ▁fu hr ▁damit ▁zu ▁einem ▁Geschäft ▁am ▁St ad tra nd , ▁hol te ▁sich ▁die ▁w ö ch entliche ▁R ation ▁und ▁wunder te ▁sich , ▁was ▁damit ▁an zustellen ▁sei .	▁In ▁fact , ▁what ▁they ▁did ▁to ▁get ▁food ▁was ▁they ▁got ▁in ▁their ▁cars , ▁dro ve ▁to ▁a ▁box ▁somewhere ▁on ▁the ▁out sk ir ts , ▁came ▁back ▁with ▁a ▁week ' s ▁worth ▁of ▁sh opp ing , ▁and ▁wonder ed ▁what ▁on ▁earth ▁to ▁do ▁with ▁it .
▁Wir ▁sind ▁noch ▁im ▁Prot otyp en st ad ium , ▁aber ▁so ▁stellen ▁wir ▁uns ▁das ▁vor .	▁And ▁we ' re ▁at ▁prot otyp e ▁stage , ▁but ▁this ▁is ▁how ▁we ▁hope ▁it ▁will ▁play ▁out .
▁Milliarden ▁und ▁Aber m illiar den ▁von ▁Dollar ▁für ▁Informationen , ▁die ▁man ▁nicht ▁mehr ▁geb ra uchen ▁kann .	▁B illions ▁and ▁b illions ▁of ▁dollars ▁for ▁data ▁that ▁it ' s ▁too ▁late ▁to ▁use .
▁Wenn ▁dein ▁erst er ▁Satz ▁eines ▁Gespr äch s ▁lautet : ▁" P ass ▁mal ▁auf , ▁ich ▁werde ▁dir ▁gleich ▁mal ▁richtig ▁wichtige ▁Dinge ▁mit teilen ", ▁ist ▁es ▁erstaunlich , ▁wie ▁schnell ▁du ▁sowohl ▁F ro st igkeit ▁und ▁Ab we hr ▁sp ür st .	▁Inter esting ly , ▁when ▁your ▁open ing ▁line ▁of ▁communication ▁is , ▁" Hey , ▁listen ▁up , ▁because ▁I ' m ▁about ▁to ▁drop ▁some ▁serious ▁knowledge ▁on ▁you ," ▁it ' s ▁amazing ▁how ▁quickly ▁you ' ll ▁discover ▁both ▁ice ▁and ▁the ▁f ir ing ▁squ ad .
▁Nicht ▁nur , ▁um ▁die ▁Struktur en ▁auf zubauen , ▁die ▁Geschäft sm ode lle , ▁die ▁uns ▁erlauben , ▁die ▁Menschen ▁mit ▁ger ing em ▁Einkommen ▁dauer haft ▁zu ▁erreichen , ▁sondern , ▁um ▁diese ▁Unternehmen ▁mit ▁anderen ▁Mär kten , ▁mit ▁Regierungen , ▁mit ▁Kon z ernen ▁in ▁Kontakt ▁zu ▁bringen ▁-- ▁wirk lichen ▁Partner schaften , ▁wenn ▁wir ▁sie ▁groß ▁werden ▁lassen ▁wollen .	▁Not ▁only ▁to ▁build ▁the ▁systems , ▁the ▁business ▁models ▁that ▁allow ▁us ▁to ▁reach ▁low ▁income ▁people ▁in ▁a ▁sustainable ▁way , ▁but ▁to ▁connect ▁those ▁business ▁to ▁other ▁markets , ▁to ▁governments , ▁to ▁cor por ations ▁-- ▁real ▁part ners hip s ▁if ▁we ▁want ▁to ▁get ▁to ▁scale .
▁Wir ▁ent fer nen , ▁was ▁nicht ▁Kunst stoff ▁ist , ▁wie ▁Met alle ▁die ▁sie ▁ver fe hlt ▁haben , ▁Te pp ich , ▁Sch aum stoff , ▁G umm i , ▁Holz , ▁Glas , ▁Papier , ▁alles ▁mö gliche .	▁We ▁take ▁out ▁the ▁things ▁that ▁aren ' t ▁pl ast ics , ▁such ▁as ▁the ▁met als ▁they ▁miss ed , ▁car p eting , ▁f o am , ▁r ub ber , ▁w ood , ▁glass , ▁paper , ▁you ▁name ▁it .
▁Der ▁C art oon ▁über tre ibt ▁noch ▁nicht ▁mal ▁besonders , ▁weil ▁Studien ▁mit ▁eine i igen ▁Zw ill ingen , ▁welche ▁kurz ▁nach ▁der ▁Geburt ▁get r ennt ▁und ▁dann ▁im ▁Erwachsen en alter ▁unters ucht ▁wurden , ▁zeigen , ▁dass ▁diese ▁erstaun liche ▁Ä hn lichkeit en ▁auf weisen .	▁Now , ▁the ▁cart oon ▁is ▁not ▁such ▁an ▁ex ag ger ation , ▁because ▁studies ▁of ▁ident ical ▁tw ins ▁who ▁were ▁separ ated ▁at ▁birth ▁and ▁then ▁t ested ▁in ▁ad ul th ood ▁show ▁that ▁they ▁have ▁a st on ishing ▁similar ities .
▁Ich ▁glaube , ▁wir ▁haben ▁es ▁erst ▁geschafft , ▁wenn ▁wir ▁Ball ett t anz ▁oder ▁sow as ▁sim ulieren ▁können .	▁And , ▁I ▁think , ▁we ' re ▁only ▁there ▁if ▁we ▁can ▁have ▁something ▁like ▁ball et ▁d anc ing .
▁Sie ▁würden , ▁erst ▁einmal , ▁eine ▁d ic ke ▁Haut ▁benötigen , ▁um ▁sich ▁selbst ▁zu ▁schützen ▁vor ▁Verl ust ▁von ▁Wasser ▁durch ▁die ▁Haut .	▁They ' d ▁need , ▁first ▁of ▁all , ▁to ▁have ▁a ▁th ick ▁skin ▁to ▁protect ▁themselves ▁from ▁los ing ▁water ▁through ▁the ▁skin .
▁Dieses ▁Arg ument ▁sch ieß t ▁sich ▁natürlich ▁selbst ▁ins ▁Kn ie .	▁This ▁argument ▁of ▁course , ▁shoot s ▁itself ▁in ▁the ▁foot .
▁Ein ▁zwe iter ▁Grund ▁ist ▁kulture ll ▁bed ingt .	▁Second , ▁cultural .
▁Die ▁Hall - H er ou lt - Z elle ▁arbeitet ▁bei ▁ho her ▁Temperatur , ▁hoch ▁genug , ▁dass ▁das ▁Al um in ium met all produ kt ▁fl üss ig ▁ist .	▁The ▁Hall - H er ou lt ▁cell ▁oper ates ▁at ▁high ▁temperature , ▁a ▁temperature ▁high ▁enough ▁that ▁the ▁al um in um ▁met al ▁product ▁is ▁li qu id .
▁As hle igh : ▁Wo bei ?	▁As hle igh : ▁Do ing ▁what ?
▁Ein fach ▁der ▁An teil ▁der ▁Bevölkerung ▁der ▁glau bt , ▁dass ▁man ▁den ▁meisten ▁Leuten ▁vertra uen ▁kann .	▁It ' s ▁simply ▁the ▁pro port ion ▁of ▁the ▁population ▁who ▁agree ▁most ▁people ▁can ▁be ▁trust ed .
▁10 9 ▁gaben ▁ihm ▁die ▁Hö ch st n ote ▁10 . ▁Ze hn ▁gaben ▁ihm ▁eine ▁1.	▁A ▁hundred ▁and ▁nine ▁vo ted ▁it ▁a ▁10 , ▁the ▁high est . ▁T en ▁vo ted ▁it ▁one .
▁Wir ▁gu cken ▁uns ▁die ▁Krankheiten ▁in ▁Tieren ▁als ▁auch ▁in ▁Menschen ▁an .	▁We ▁look ▁at ▁the ▁diseases , ▁which ▁are ▁in ▁the ▁animals ▁as ▁well ▁as ▁the ▁humans .
▁Aber ▁all ▁diese ▁-- ▁nun ▁ja , ▁dies ▁waren ▁alles ▁solche ▁innov ativen ▁Dinge ▁die ▁wir ▁machten ▁-- ▁wissen ▁Sie , ▁wir ▁prob ieren ▁viele , ▁viele ▁verschiedene ▁Dinge ▁aus ▁in ▁unserer ▁Firma .	▁But ▁all ▁of ▁these ▁-- ▁well , ▁these ▁were ▁all ▁sort ▁of ▁innov ative ▁things ▁that ▁we ▁did ▁that ▁-- ▁you ▁know , ▁we ▁try ▁many , ▁many ▁different ▁things ▁in ▁our ▁company .
▁Aber ▁ich ▁beob achte ▁mich ▁selbst .	▁But ▁I ' ll ▁watch ▁myself . ▁It ' s ▁okay .
▁Es ▁könnte ▁ein ▁die ▁Temperatur ▁reg ul ierend es ▁Verhalten ▁sein .	▁And ▁we ▁thought ▁that ▁it ▁could ▁be ▁a ▁th erm ore g ul atory ▁behavior .
▁Und ▁das ▁stimmt . ▁Aber ▁es ▁ste ckt ▁noch ▁mehr ▁dahin ter .	▁And ▁that ' s ▁true . ▁But ▁it ▁also ▁goes ▁de e per ▁than ▁that .
▁Er ▁hatte ▁einen ▁Roboter d aum en , ▁um ▁den ▁B uz zer ▁zu ▁kl icken .	▁It ▁had ▁a ▁robot ▁th umb ▁that ▁was ▁cl ick ing ▁on ▁the ▁bu z zer .
▁Vielen ▁Dank .	▁Thank ▁you ▁very ▁much .
▁W K : ▁12 ▁W att .	▁W K : ▁12 ▁w att s .
▁Unsere ▁Krie gs sch iff e , ▁unsere ▁Soldaten ▁stehen ▁jetzt ▁d icht ▁davor , ▁in ▁den ▁Krieg ▁zu ▁ziehen ▁gegen ▁Ira k .	▁Our ▁b att les hip s , ▁our ▁sold iers , ▁are ▁on ▁a ▁front ier ▁now , ▁almost ▁ready ▁to ▁go ▁to ▁war ▁with ▁Iraq .
▁Im ▁Grunde ▁geht ▁es ▁um ▁fe hlen de ▁Re cher che .	▁So ▁it ' s ▁about ▁the ▁lack ▁of ▁research , ▁basically .
▁20 , ▁30 ▁km ▁- ▁um ▁in ▁ein ▁Krankenhaus ▁zu ▁kommen . ▁Es ▁gibt ▁kein ▁s auber es ▁Tr ink wasser .	▁A ▁man ▁has ▁to ▁be ▁trans por ted ▁in ▁a ▁whe el bar row ▁30 ▁km ▁for ▁a ▁hospital . ▁No ▁clean ▁drink ing ▁water .
▁Wie ▁Sch a fe ."	▁Just ▁like ▁she ep ."
